date,temp c,ph,do (mg/l),do (%)
10/03/2015,19.88,7.21,5.66,62.46
10/03/2015,19.86,7.23,5.8,64.04
10/03/2015,19.87,7.24,5.9,65.1
10/03/2015,19.83,7.23,5.82,64.16
10/03/2015,19.82,7.23,5.84,64.47
10/03/2015,19.83,7.23,5.81,64.11
10/03/2015,,,,
10/03/2015,19.84,7.22,5.67,62.57
10/03/2015,19.82,7.22,5.74,63.34
10/03/2015,19.8,7.22,5.66,62.46
10/03/2015,19.77,7.22,5.69,62.71
10/03/2015,19.73,7.21,5.64,62.07
10/03/2015,19.64,7.23,5.86,64.42
10/03/2015,19.63,7.24,5.91,64.94
10/03/2015,19.64,7.22,5.78,63.53
10/03/2015,19.64,7.23,5.87,64.51
10/03/2015,19.63,7.23,5.87,64.52
10/03/2015,19.65,7.23,5.83,64.13
10/03/2015,19.63,7.22,5.8,63.76
10/03/2015,19.54,7.25,6.07,66.57
10/03/2015,19.55,7.25,6.07,66.55
10/03/2015,19.57,7.26,6.23,68.39
10/03/2015,19.58,7.26,6.23,68.4
10/03/2015,19.68,7.27,6.31,69.44
10/03/2015,19.7,7.26,6.32,69.5
10/03/2015,19.67,7.25,6.21,68.33
10/03/2015,19.78,7.27,6.37,70.14
10/03/2015,19.89,7.27,6.33,69.95
10/03/2015,19.95,7.26,6.29,69.55
10/02/2015,21.07,7.33,6.18,69.84
10/02/2015,21.06,7.34,6.2,70.14
10/02/2015,21.03,7.33,6.14,69.35
10/02/2015,21.07,7.32,6,67.87
10/02/2015,21.09,7.36,6.38,72.2
10/02/2015,21.06,7.36,6.41,72.47
10/02/2015,21.05,7.36,6.41,72.42
10/02/2015,21.08,7.36,6.41,72.46
10/02/2015,21.02,7.35,6.37,71.92
10/02/2015,20.97,7.37,6.18,69.77
10/02/2015,21.3,7.38,6.32,71.81
10/02/2015,21.35,7.38,6.29,71.58
10/02/2015,21.54,7.39,6.34,72.37
10/02/2015,21.53,7.39,6.36,72.51
10/02/2015,21.64,7.38,6.31,72.12
10/02/2015,21.59,7.37,6.29,71.82
10/02/2015,21.64,7.36,6.28,71.77
10/02/2015,21.63,7.37,6.31,72.17
10/02/2015,21.73,7.37,6.33,72.55
10/02/2015,21.8,7.37,6.31,72.41
10/02/2015,21.83,7.36,6.25,71.76
10/02/2015,21.82,7.36,6.26,71.79
10/02/2015,21.77,7.34,6.17,70.69
10/02/2015,21.69,7.34,6.25,71.51
10/02/2015,21.68,7.33,6.19,70.81
10/02/2015,21.63,7.32,6.16,70.42
10/02/2015,,,,
10/02/2015,21.42,7.32,6.27,71.36
10/02/2015,21.37,7.31,6.28,71.38
10/02/2015,21.32,7.32,6.36,72.31
10/02/2015,21.29,7.32,6.3,71.52
10/02/2015,21.27,7.3,6.23,70.67
10/02/2015,21.23,7.3,6.15,69.74
10/02/2015,21.17,7.31,6.27,70.99
10/03/2015,20,7.25,6.18,68.34
10/03/2015,19.99,7.26,6.16,68.15
10/03/2015,20.01,7.27,6.35,70.28
10/03/2015,20.01,7.28,6.4,70.82
10/03/2015,19.99,7.27,6.35,70.27
10/03/2015,19.95,7.27,6.37,70.47
10/03/2015,19.84,7.26,6.31,69.63
10/03/2015,19.72,7.24,6.17,67.94
10/03/2015,19.67,7.23,6.17,67.81
10/03/2015,19.64,7.24,6.32,69.39
10/03/2015,19.65,7.26,6.44,70.75
10/03/2015,19.67,7.26,6.43,70.71
10/03/2015,19.71,7.26,6.35,69.84
10/03/2015,19.67,7.25,6.32,69.53
10/03/2015,19.66,7.26,6.39,70.22
10/03/2015,19.62,7.27,6.39,70.16
10/03/2015,19.62,7.27,6.39,70.2
10/03/2015,19.61,7.24,6.17,67.77
10/03/2015,19.62,7.24,6.12,67.2
10/03/2015,19.63,7.24,6.18,67.85
10/03/2015,19.61,7.25,6.18,67.83
10/03/2015,19.58,7.25,6.18,67.88
10/03/2015,19.54,7.22,5.92,64.97
10/03/2015,19.4,7.24,6.15,67.3
10/03/2015,19.41,7.24,6.17,67.48
10/03/2015,19.34,7.24,6.24,68.21
10/03/2015,19.35,7.23,6.16,67.35
10/03/2015,19.31,7.25,6.29,68.64
10/03/2015,19.32,7.24,6.17,67.37
10/03/2015,19.31,7.24,6.15,67.1
10/03/2015,19.28,7.22,6.03,65.77
10/03/2015,19.28,7.21,5.92,64.58
10/03/2015,19.27,7.22,5.95,64.87
10/03/2015,19.23,7.22,5.95,64.89
10/03/2015,19.19,7.24,6.18,67.27
10/03/2015,19.14,7.24,6.24,67.95
10/03/2015,19.08,7.25,6.31,68.58
10/03/2015,19.08,7.24,6.28,68.2
10/03/2015,19.07,7.23,6.21,67.5
10/03/2015,19.07,7.23,6.18,67.12
10/03/2015,19.03,7.23,6.22,67.58
10/03/2015,19,7.22,6.06,65.78
10/03/2015,18.88,7.24,6.34,68.61
10/03/2015,18.86,7.24,6.34,68.56
10/03/2015,18.81,7.24,6.35,68.6
10/03/2015,18.8,7.24,6.36,68.78
10/03/2015,18.8,7.24,6.34,68.51
10/03/2015,18.79,7.24,6.31,68.22
10/03/2015,18.47,7.25,6.6,70.77
10/03/2015,18.46,7.24,6.63,71.14
10/03/2015,18.32,7.24,6.73,71.95
10/03/2015,18.29,7.23,6.71,71.69
10/03/2015,18.34,7.22,6.63,70.92
10/04/2015,18.3,7.23,6.68,71.44
10/04/2015,18.27,7.23,6.67,71.29
10/04/2015,18.25,7.23,6.66,71.1
10/04/2015,18.26,7.22,6.6,70.54
10/04/2015,18.18,7.23,6.68,71.23
10/04/2015,18.17,7.22,6.6,70.32
10/04/2015,18.07,7.23,6.69,71.17
10/04/2015,18.12,7.22,6.61,70.44
10/04/2015,18.13,7.23,6.62,70.52
10/04/2015,18.09,7.22,6.56,69.78
10/04/2015,18.12,7.23,6.54,69.7
10/04/2015,18.09,7.22,6.52,69.4
10/04/2015,18.1,7.22,6.48,68.96
10/04/2015,18.09,7.23,6.48,68.98
10/04/2015,18.15,7.22,6.45,68.79
10/04/2015,18.19,7.23,6.47,69.07
10/04/2015,18.2,7.23,6.4,68.33
10/04/2015,18.18,7.24,6.48,69.14
10/04/2015,18.14,7.23,6.47,68.97
10/04/2015,18.11,7.24,6.52,69.49
10/04/2015,18.09,7.24,6.53,69.48
10/04/2015,18.1,7.24,6.48,69.05
10/04/2015,18.05,7.24,6.5,69.16
10/04/2015,18.06,7.23,6.46,68.78
10/04/2015,18.05,7.23,6.36,67.69
10/04/2015,18.06,7.22,6.33,67.4
10/04/2015,18.02,7.23,6.41,68.18
10/04/2015,18.03,7.23,6.38,67.8
10/04/2015,18,7.24,6.45,68.51
10/04/2015,18,7.23,6.43,68.36
10/04/2015,17.95,7.24,6.5,69.05
10/04/2015,17.96,7.24,6.5,69.03
10/04/2015,17.95,7.24,6.47,68.69
10/04/2015,17.93,7.24,6.5,69.04
10/04/2015,17.95,7.24,6.45,68.46
10/04/2015,17.95,7.23,6.39,67.89
10/04/2015,17.95,7.24,6.46,68.53
10/04/2015,17.86,7.26,6.79,72
10/04/2015,17.89,7.26,6.72,71.27
10/04/2015,17.9,7.26,6.75,71.6
10/04/2015,17.9,7.26,6.73,71.39
10/04/2015,17.94,7.27,6.77,71.9
10/04/2015,17.98,7.27,6.76,71.76
10/04/2015,17.95,7.28,6.81,72.26
10/04/2015,17.92,7.26,6.76,71.75
10/04/2015,17.95,7.28,6.87,72.9
10/04/2015,17.93,7.29,6.93,73.52
10/04/2015,17.93,7.28,6.91,73.35
10/04/2015,17.94,7.29,6.93,73.62
10/04/2015,17.93,7.29,7,74.29
10/04/2015,17.95,7.29,7.03,74.65
10/04/2015,17.97,7.31,7.11,75.46
10/04/2015,18.01,7.31,7.1,75.47
10/04/2015,,,,
10/04/2015,18.07,7.31,7.06,75.08
10/04/2015,18.11,7.31,7.06,75.18
10/04/2015,18.14,7.32,7.12,75.88
10/04/2015,18.19,7.33,7.22,77.04
10/04/2015,18.23,7.33,7.25,77.43
10/04/2015,18.17,7.31,7.07,75.42
10/04/2015,18.22,7.32,7.19,76.79
10/04/2015,18.25,7.34,7.32,78.19
10/04/2015,18.31,7.34,7.33,78.44
10/04/2015,18.26,7.34,7.3,77.94
10/04/2015,18.17,7.32,7.19,76.71
10/04/2015,18.02,7.28,6.94,73.8
10/04/2015,18.02,7.27,6.91,73.45
10/04/2015,18.04,7.28,6.96,74.07
10/04/2015,18.03,7.26,6.85,72.85
10/04/2015,18.02,7.27,6.91,73.45
10/04/2015,17.97,7.27,6.93,73.65
10/04/2015,17.97,7.27,6.86,72.83
10/06/2015,18.42,7.27,7.19,77.02
10/06/2015,18.43,7.26,7.17,76.82
10/06/2015,18.39,7.26,7.15,76.54
10/06/2015,18.34,7.26,7.13,76.24
10/06/2015,18.31,7.26,7.17,76.69
10/06/2015,18.3,7.25,7.14,76.3
10/06/2015,18.28,7.25,7.13,76.13
10/06/2015,18.28,7.26,7.17,76.61
10/06/2015,18.26,7.25,7.12,76.08
10/06/2015,18.25,7.25,7.13,76.12
10/06/2015,18.22,7.25,7.13,76.07
10/06/2015,18.23,7.25,7.13,76.06
10/06/2015,18.21,7.25,7.09,75.68
10/06/2015,18.16,7.24,7.06,75.28
10/06/2015,18.17,7.24,7.01,74.79
10/06/2015,18.19,7.25,7.09,75.64
10/06/2015,18.18,7.25,7.13,75.99
10/06/2015,18.19,7.25,7.14,76.1
10/06/2015,18.18,7.25,7.08,75.55
10/06/2015,18.18,7.24,7.09,75.6
10/06/2015,18.18,7.25,7.08,75.49
10/06/2015,18.16,7.24,7.05,75.18
10/06/2015,18.16,7.24,7.08,75.46
10/06/2015,18.13,7.24,7.08,75.46
10/06/2015,18.15,7.25,7.12,75.85
10/06/2015,18.16,7.25,7.1,75.72
10/06/2015,18.16,7.25,7.15,76.17
10/06/2015,18.19,7.26,7.2,76.75
10/06/2015,18.23,7.26,7.21,76.96
10/06/2015,18.29,7.28,7.33,78.3
10/06/2015,18.36,7.29,7.37,78.92
10/06/2015,18.39,7.29,7.37,78.95
10/06/2015,18.48,7.29,7.42,79.64
10/06/2015,18.54,7.3,7.46,80.17
10/06/2015,18.63,7.29,7.45,80.17
10/06/2015,18.68,7.31,7.53,81.06
10/06/2015,18.65,7.32,7.59,81.76
10/06/2015,18.87,7.33,7.64,82.58
10/06/2015,19.03,7.34,7.63,82.83
10/06/2015,,,,
10/06/2015,19.17,7.38,7.73,84.04
10/06/2015,19.22,7.41,7.78,84.71
10/06/2015,19.2,7.42,7.8,84.87
10/06/2015,18.95,7.38,7.74,83.83
10/06/2015,19.02,7.38,7.81,84.71
10/06/2015,19.03,7.38,7.84,85.1
10/06/2015,19.02,7.36,7.81,84.7
10/06/2015,19.1,7.34,7.78,84.56
10/06/2015,19.1,7.34,7.76,84.26
10/06/2015,19.02,7.35,7.76,84.2
10/06/2015,19.09,7.34,7.8,84.74
10/06/2015,18.9,7.33,7.73,83.59
10/06/2015,18.94,7.33,7.75,83.94
10/06/2015,18.91,7.31,7.76,83.99
10/06/2015,18.83,7.31,7.74,83.61
10/06/2015,19.01,7.34,7.91,85.73
10/06/2015,19.03,7.35,7.88,85.52
10/06/2015,19.03,7.35,7.91,85.8
10/06/2015,18.9,7.35,7.89,85.39
10/06/2015,18.89,7.36,7.97,86.16
10/06/2015,18.77,7.34,7.89,85.1
10/06/2015,18.8,7.35,7.92,85.55
10/06/2015,18.81,7.33,7.77,83.9
10/06/2015,18.76,7.34,7.84,84.54
10/06/2015,18.68,7.33,7.81,84.09
10/06/2015,18.53,7.3,7.64,82.04
10/06/2015,18.58,7.3,7.65,82.28
10/06/2015,18.57,7.34,7.71,82.86
10/06/2015,18.48,7.32,7.72,82.8
10/06/2015,18.45,7.31,7.62,81.73
10/06/2015,18.42,7.31,7.62,81.68
10/06/2015,,,,
10/06/2015,18.37,7.3,7.63,81.7
10/06/2015,18.38,7.31,7.67,82.14
10/06/2015,18.36,7.32,7.73,82.71
10/06/2015,18.44,7.32,7.75,83.04
10/06/2015,18.42,7.31,7.65,82
10/06/2015,18.5,7.33,7.73,82.92
10/06/2015,18.56,7.34,7.82,84
10/06/2015,18.64,7.35,7.86,84.63
10/06/2015,18.77,7.35,7.84,84.59
10/06/2015,18.8,7.34,7.75,83.64
10/06/2015,18.79,7.34,7.74,83.58
10/06/2015,18.79,7.33,7.71,83.26
10/06/2015,18.78,7.32,7.69,82.97
10/06/2015,18.75,7.34,7.73,83.35
10/06/2015,18.73,7.33,7.71,83.17
10/06/2015,18.69,7.32,7.68,82.75
10/06/2015,18.67,7.32,7.69,82.87
10/06/2015,18.66,7.32,7.66,82.52
10/06/2015,18.63,7.31,7.6,81.83
10/07/2015,18.63,7.29,7.52,80.93
10/07/2015,18.62,7.29,7.48,80.48
10/07/2015,18.62,7.3,7.53,81.07
10/07/2015,18.62,7.3,7.51,80.74
10/07/2015,18.6,7.27,7.41,79.68
10/07/2015,18.55,7.28,7.38,79.34
10/07/2015,18.55,7.27,7.34,78.82
10/07/2015,18.51,7.28,7.47,80.23
10/07/2015,18.5,7.29,7.43,79.78
10/07/2015,18.5,7.28,7.38,79.24
10/07/2015,18.46,7.26,7.28,78.05
10/07/2015,18.45,7.26,7.27,77.97
10/07/2015,18.44,7.26,7.25,77.74
10/07/2015,18.42,7.25,7.21,77.26
10/07/2015,18.43,7.25,7.19,77.08
10/07/2015,18.41,7.24,7.15,76.58
10/07/2015,18.41,7.24,7.18,76.94
10/07/2015,18.4,7.26,7.26,77.73
10/07/2015,18.38,7.25,7.22,77.35
10/07/2015,18.39,7.25,7.2,77.11
10/07/2015,18.37,7.25,7.18,76.81
10/07/2015,18.36,7.25,7.2,77.09
10/07/2015,18.33,7.26,7.27,77.71
10/07/2015,18.32,7.25,7.27,77.76
10/07/2015,18.3,7.25,7.26,77.64
10/07/2015,18.31,7.25,7.23,77.3
10/07/2015,18.29,7.24,7.21,77
10/07/2015,18.31,7.25,7.26,77.56
10/07/2015,18.3,7.25,7.24,77.36
10/07/2015,18.3,7.24,7.29,77.93
10/07/2015,18.31,7.25,7.28,77.84
10/07/2015,18.35,7.28,7.37,78.85
10/07/2015,18.35,7.27,7.37,78.86
10/07/2015,18.39,7.28,7.42,79.39
10/05/2015,18.49,7.27,6.97,74.77
10/05/2015,18.48,7.26,6.97,74.77
10/05/2015,18.46,7.25,6.89,73.93
10/05/2015,18.45,7.25,6.9,74.03
10/05/2015,18.42,7.24,6.83,73.22
10/05/2015,18.4,7.25,6.89,73.78
10/05/2015,18.38,7.24,6.85,73.34
10/05/2015,18.34,7.23,6.85,73.31
10/05/2015,18.35,7.23,6.84,73.16
10/05/2015,18.32,7.23,6.84,73.2
10/05/2015,18.29,7.24,6.9,73.77
10/05/2015,18.26,7.24,6.9,73.68
10/05/2015,18.28,7.23,6.83,73.01
10/05/2015,18.26,7.24,6.88,73.52
10/05/2015,18.26,7.23,6.87,73.43
10/05/2015,18.25,7.24,6.87,73.35
10/05/2015,18.25,7.24,6.89,73.56
10/05/2015,18.27,7.24,6.93,74.03
10/05/2015,18.33,7.27,7.09,75.85
10/05/2015,18.42,7.28,7.17,76.86
10/05/2015,18.48,7.29,7.19,77.16
10/05/2015,18.54,7.3,7.22,77.53
10/05/2015,18.65,7.31,7.27,78.34
10/05/2015,18.75,7.33,7.32,79.02
10/05/2015,18.82,7.34,7.39,79.82
10/05/2015,18.81,7.34,7.38,79.76
10/05/2015,18.8,7.34,7.42,80.13
10/05/2015,18.73,7.34,7.45,80.36
10/05/2015,18.71,7.34,7.52,81.1
10/05/2015,18.7,7.33,7.5,80.84
10/05/2015,18.79,7.34,7.51,81.14
10/05/2015,18.85,7.33,7.44,80.43
10/05/2015,18.86,7.33,7.44,80.5
10/05/2015,18.9,7.32,7.43,80.36
10/05/2015,18.84,7.32,7.46,80.63
10/05/2015,18.79,7.32,7.44,80.32
10/05/2015,18.69,7.32,7.46,80.38
10/05/2015,18.6,7.3,7.38,79.39
10/05/2015,18.56,7.3,7.48,80.38
10/05/2015,18.55,7.3,7.43,79.86
10/05/2015,18.48,7.29,7.46,80.09
10/05/2015,18.44,7.3,7.54,80.88
10/05/2015,18.51,7.3,7.52,80.76
10/05/2015,18.51,7.3,7.42,79.7
10/05/2015,18.5,7.3,7.44,79.86
10/05/2015,18.56,7.31,7.45,80.09
10/05/2015,18.55,7.3,7.36,79.04
10/05/2015,18.49,7.3,7.37,79.1
10/05/2015,18.6,7.34,7.65,82.28
10/05/2015,18.54,7.31,7.48,80.42
10/05/2015,18.51,7.31,7.47,80.24
10/05/2015,18.52,7.33,7.53,80.89
10/05/2015,18.53,7.33,7.52,80.82
10/05/2015,18.49,7.33,7.55,81.05
10/05/2015,18.48,7.33,7.53,80.77
10/05/2015,18.43,7.3,7.39,79.22
10/05/2015,18.41,7.3,7.27,77.96
10/05/2015,18.39,7.28,7.16,76.73
10/05/2015,18.36,7.28,7.12,76.26
10/05/2015,18.35,7.28,7.13,76.3
10/05/2015,18.32,7.29,7.26,77.69
10/05/2015,18.29,7.3,7.32,78.3
10/05/2015,18.26,7.31,7.4,79.02
10/05/2015,18.24,7.32,7.44,79.42
10/05/2015,18.21,7.31,7.45,79.52
10/05/2015,18.2,7.31,7.37,78.63
10/05/2015,18.19,7.3,7.31,77.96
10/05/2015,18.17,7.28,7.24,77.26
10/05/2015,18.15,7.28,7.26,77.39
10/05/2015,18.14,7.3,7.44,79.3
10/05/2015,18.19,7.3,7.4,78.89
10/05/2015,18.26,7.29,7.41,79.13
10/05/2015,18.33,7.29,7.39,79.05
10/05/2015,18.44,7.3,7.38,79.17
10/05/2015,18.48,7.29,7.35,78.83
10/05/2015,18.49,7.29,7.35,78.9
10/05/2015,18.49,7.29,7.33,78.64
10/05/2015,18.51,7.29,7.32,78.57
10/05/2015,18.49,7.29,7.31,78.46
10/05/2015,18.5,7.29,7.31,78.52
10/06/2015,18.51,7.28,7.26,77.94
10/06/2015,18.52,7.28,7.26,77.99
10/06/2015,18.49,7.28,7.24,77.66
10/06/2015,18.48,7.27,7.18,77.04
10/06/2015,18.47,7.27,7.23,77.6
10/04/2015,17.92,7.27,6.86,72.85
10/04/2015,17.95,7.27,6.9,73.29
10/04/2015,17.93,7.27,6.92,73.46
10/04/2015,17.91,7.28,6.91,73.29
10/04/2015,17.88,7.27,6.9,73.12
10/04/2015,17.87,7.27,6.85,72.64
10/04/2015,17.89,7.26,6.73,71.42
10/04/2015,17.85,7.26,6.76,71.66
10/04/2015,17.84,7.25,6.7,71.02
10/04/2015,17.84,7.25,6.74,71.4
10/04/2015,17.82,7.24,6.59,69.8
10/04/2015,17.77,7.26,6.74,71.31
10/04/2015,18.03,7.28,7.01,74.58
10/04/2015,18.34,7.29,7.11,76.15
10/04/2015,18.65,7.28,7.03,75.69
10/04/2015,18.54,7.28,6.97,74.93
10/04/2015,18.43,7.29,7.02,75.31
10/04/2015,18.38,7.3,7.02,75.22
10/04/2015,18.37,7.27,7,74.98
10/04/2015,18.38,7.28,7,74.93
10/04/2015,18.37,7.28,7.01,75.04
10/04/2015,18.45,7.29,6.97,74.76
10/04/2015,18.45,7.29,7.02,75.32
10/04/2015,18.5,7.28,7,75.2
10/05/2015,18.42,7.28,7.01,75.19
10/05/2015,18.45,7.28,7.04,75.49
10/05/2015,18.45,7.28,7,75.12
10/05/2015,18.46,7.28,7.03,75.39
10/05/2015,18.48,7.28,7.05,75.67
10/05/2015,18.5,7.32,7.06,75.76
10/05/2015,18.45,7.3,6.99,74.97
10/05/2015,18.47,7.28,6.91,74.15
10/05/2015,18.51,7.29,7.02,75.32
10/05/2015,18.56,7.3,7.05,75.76
10/05/2015,18.53,7.28,6.99,75.06
10/05/2015,18.57,7.29,7.07,76.06
10/05/2015,18.57,7.28,7.04,75.65
10/05/2015,18.55,7.28,7.04,75.63
10/05/2015,18.53,7.27,7.01,75.34
10/05/2015,18.52,7.27,7.01,75.27
10/07/2015,19.27,7.34,8.17,89.07
10/07/2015,19.27,7.32,8.07,87.95
10/07/2015,19.23,7.34,8.16,88.9
10/07/2015,19.25,7.34,8.15,88.76
10/07/2015,19.23,7.33,8.1,88.15
10/07/2015,19.24,7.33,8.07,87.86
10/07/2015,19.23,7.33,8.08,87.98
10/07/2015,19.22,7.33,8.07,87.9
10/07/2015,19.22,7.33,8.09,88.02
10/07/2015,19.2,7.33,8.05,87.56
10/07/2015,19.2,7.32,8.03,87.33
10/07/2015,19.22,7.32,8.03,87.42
10/07/2015,19.23,7.32,8.03,87.47
10/07/2015,,,,
10/07/2015,19.2,7.3,7.95,86.47
10/07/2015,19.23,7.32,8.04,87.5
10/08/2015,19.22,7.32,8.03,87.39
10/08/2015,19.22,7.3,7.97,86.81
10/08/2015,19.2,7.31,7.96,86.65
10/08/2015,19.22,7.31,7.98,86.86
10/08/2015,,,,
10/08/2015,19.21,7.3,7.95,86.5
10/08/2015,19.19,7.29,7.9,85.91
10/08/2015,19.17,7.29,7.88,85.7
10/08/2015,19.17,7.29,7.87,85.59
10/08/2015,19.16,7.3,7.9,85.9
10/08/2015,,,,
10/08/2015,19.12,7.29,7.84,85.16
10/08/2015,19.12,7.29,7.85,85.34
10/08/2015,19.12,7.28,7.79,84.6
10/08/2015,19.11,7.27,7.77,84.37
10/08/2015,19.1,7.29,7.85,85.23
10/08/2015,19.1,7.29,7.84,85.15
10/08/2015,19.09,7.28,7.79,84.61
10/08/2015,19.08,7.27,7.74,84.05
10/08/2015,19.1,7.28,7.79,84.62
10/08/2015,19.07,7.27,7.75,84.16
10/08/2015,19.05,7.28,7.78,84.45
10/08/2015,19.07,7.28,7.75,84.16
10/08/2015,19.05,7.27,7.68,83.35
10/08/2015,19.04,7.25,7.61,82.51
10/08/2015,19.04,7.27,7.71,83.65
10/08/2015,19.01,7.26,7.63,82.74
10/08/2015,19.01,7.26,7.66,83.08
10/08/2015,19.02,7.27,7.73,83.78
10/08/2015,19.03,7.27,7.7,83.53
10/08/2015,19.05,7.27,7.76,84.2
10/08/2015,19.07,7.29,7.86,85.28
10/08/2015,19.09,7.29,7.85,85.21
10/08/2015,19.15,7.32,7.99,86.91
10/08/2015,19.19,7.32,8.02,87.22
10/08/2015,19.23,7.33,8.02,87.3
10/08/2015,19.25,7.34,8.1,88.26
10/08/2015,19.27,7.34,8.14,88.75
10/08/2015,19.31,7.35,8.18,89.18
10/08/2015,19.35,7.36,8.22,89.76
10/08/2015,19.39,7.38,8.3,90.67
10/08/2015,19.48,7.39,8.37,91.63
10/08/2015,19.58,7.43,8.5,93.22
10/08/2015,19.65,7.43,8.55,93.88
10/08/2015,19.5,7.4,8.53,93.4
10/08/2015,19.59,7.41,8.61,94.39
10/08/2015,19.73,7.47,8.74,96.09
10/08/2015,19.81,7.47,8.78,96.72
10/08/2015,19.87,7.49,8.86,97.74
10/08/2015,19.49,7.44,8.83,96.67
10/08/2015,19.59,7.53,9.2,100.86
10/08/2015,19.44,7.52,9.25,101.08
10/08/2015,19.38,7.49,9.2,100.43
10/08/2015,19.41,7.51,9.22,100.76
10/08/2015,19.41,7.54,9.32,101.8
10/08/2015,19.44,7.57,9.43,103.04
10/08/2015,19.46,7.6,9.51,103.96
10/08/2015,19.34,7.57,9.44,102.99
10/08/2015,19.3,7.58,9.46,103.15
10/08/2015,19.29,7.58,9.44,102.87
10/08/2015,19.28,7.59,9.48,103.31
10/08/2015,19.29,7.62,9.54,103.99
10/08/2015,19.24,7.62,9.55,103.99
10/07/2015,,,,
10/07/2015,18.44,7.29,7.49,80.28
10/07/2015,18.49,7.3,7.57,81.23
10/07/2015,18.53,7.31,7.62,81.82
10/07/2015,18.59,7.33,7.77,83.51
10/07/2015,18.68,7.34,7.87,84.75
10/07/2015,18.73,7.33,7.84,84.56
10/07/2015,18.76,7.36,7.91,85.28
10/07/2015,18.87,7.37,7.97,86.14
10/07/2015,19.03,7.4,8.29,89.92
10/07/2015,18.88,7.35,8.11,87.75
10/07/2015,18.93,7.37,8.16,88.34
10/07/2015,19.02,7.39,8.21,89.07
10/07/2015,19.03,7.4,8.29,89.92
10/07/2015,,,,
10/07/2015,19.07,7.43,8.44,91.67
10/07/2015,19.15,7.45,8.51,92.58
10/07/2015,19.24,7.47,8.58,93.46
10/07/2015,19.27,7.49,8.65,94.31
10/07/2015,19.53,7.47,8.62,94.49
10/07/2015,19.6,7.5,8.68,95.3
10/07/2015,19.75,7.49,8.61,94.76
10/07/2015,19.69,7.5,8.7,95.61
10/07/2015,19.82,7.53,8.8,97.02
10/07/2015,19.85,7.53,8.86,97.67
10/07/2015,19.84,7.57,8.97,98.85
10/07/2015,19.87,7.57,8.99,99.15
10/07/2015,19.74,7.53,8.91,98.08
10/07/2015,19.82,7.55,9.03,99.53
10/07/2015,19.72,7.49,8.78,96.56
10/07/2015,19.81,7.54,8.95,98.63
10/07/2015,19.68,7.46,8.73,95.98
10/07/2015,19.74,7.48,8.8,96.81
10/07/2015,19.7,7.47,8.78,96.56
10/07/2015,19.58,7.38,8.44,92.53
10/07/2015,19.57,7.36,8.36,91.69
10/07/2015,19.57,7.38,8.46,92.76
10/07/2015,19.46,7.33,8.25,90.24
10/07/2015,19.4,7.33,8.23,89.98
10/07/2015,19.34,7.32,8.18,89.25
10/07/2015,19.31,7.33,8.2,89.42
10/07/2015,19.31,7.32,8.16,89.06
10/07/2015,19.32,7.34,8.24,89.91
10/07/2015,19.32,7.33,8.21,89.6
10/07/2015,19.29,7.34,8.19,89.28
10/07/2015,19.28,7.34,8.16,88.92
10/08/2015,19.22,7.62,9.58,104.22
10/08/2015,19.21,7.64,9.58,104.28
10/08/2015,19.19,7.62,9.61,104.52
10/08/2015,19.15,7.6,9.49,103.11
10/08/2015,19.11,7.6,9.52,103.37
10/08/2015,19.04,7.55,9.37,101.6
10/08/2015,19,7.56,9.39,101.75
10/08/2015,19.13,7.56,9.27,100.68
10/08/2015,19.1,7.54,9.2,99.91
10/08/2015,19.03,7.52,9.17,99.37
10/08/2015,19.07,7.46,8.93,96.92
10/08/2015,19.03,7.49,8.99,97.44
10/08/2015,19,7.51,9.07,98.26
10/08/2015,18.96,7.46,8.92,96.55
10/08/2015,18.94,7.44,8.88,96.1
10/08/2015,18.91,7.45,8.88,96.06
10/08/2015,18.87,7.42,8.77,94.76
10/08/2015,18.83,7.41,8.78,94.82
10/08/2015,18.82,7.38,8.65,93.36
10/08/2015,18.79,7.4,8.7,93.83
10/08/2015,18.76,7.41,8.75,94.37
10/08/2015,18.73,7.4,8.75,94.29
10/08/2015,18.74,7.4,8.71,93.93
10/08/2015,18.8,7.45,8.93,96.4
10/08/2015,18.78,7.44,8.85,95.48
10/08/2015,18.75,7.41,8.73,94.09
10/08/2015,18.74,7.41,8.72,93.97
10/08/2015,18.7,7.39,8.63,92.93
10/08/2015,18.69,7.4,8.67,93.3
10/08/2015,18.68,7.39,8.67,93.31
10/08/2015,18.63,7.41,8.7,93.56
10/08/2015,18.62,7.41,8.74,93.99
10/08/2015,18.6,7.41,8.73,93.82
10/09/2015,18.63,7.42,8.76,94.22
10/09/2015,18.62,7.41,8.77,94.27
10/09/2015,18.7,7.41,8.7,93.71
10/09/2015,18.73,7.4,8.68,93.51
10/09/2015,18.73,7.39,8.63,92.99
10/09/2015,18.69,7.39,8.63,92.91
10/09/2015,18.66,7.39,8.64,92.97
10/09/2015,18.77,7.35,8.37,90.27
10/09/2015,,,,
10/09/2015,18.82,7.31,8.19,88.47
10/09/2015,18.81,7.29,8.19,88.4
10/09/2015,18.82,7.29,8.11,87.58
10/09/2015,18.84,7.29,8.06,87.07
10/09/2015,18.87,7.3,8.06,87.1
10/09/2015,18.9,7.3,8.09,87.49
10/09/2015,18.82,7.28,8.04,86.76
10/09/2015,18.72,7.28,8.01,86.3
10/09/2015,18.58,7.28,8.03,86.3
