date,description,moneyIn,moneyOut,tx
2016-06-11 19:01:40,PAYMENT SENT,0,0.0047,050ee0e5b45540cd20d257fc85f2a28256393e41d5eed344f0296c34fa7c37dc
2016-06-11 18:58:05,PAYMENT SENT,0,0.00505,c769bd1d2b1e59635a04b52b64ce3196e98906eeacb82229d7290104b35a62ba
2016-06-11 18:52:09,PAYMENT SENT,0,0.0059,24d66325027ccec44cef3bc009e9e9d183f0849106d6e0477294fcd049e508cf
2016-06-11 18:50:41,PAYMENT RECEIVED,0.01863397,0,5e3e97a3f189d873ebf36203fcd67dd208e3fa75acc65ef878e7830380c047d6
2016-06-11 18:50:35,PAYMENT SENT,0,0.00163397,b3eacb8f6d3cf6c19714c0ec6883422fc1e95c64f420bf3e0d149ccb440ec942
2016-06-11 18:48:05,PAYMENT SENT,0,0.00119833,b884336f27d4eede9f167f165bc775046a08b8f3c6d0b4cb772dd536f0d7c67d
2016-06-11 00:39:22,PAYMENT SENT,0,0.0048,0bce7968fe37f45fc78c423eef79d548c7dda04aa89a5a2e51856c9e3d571705
2016-06-11 00:33:36,PAYMENT SENT,0,0.0044,70bb216ecf66c3700df2e9a702a7204a31ec07e4b66a3717f3f26e6791020de7
2016-06-11 00:13:11,PAYMENT RECEIVED,0.01039833,0,15daeaf4df1829b9ae13b90221b4e29b55e3529344242eec88737c639aa10c4f
2016-06-10 23:18:11,PAYMENT SENT,0,0.00119746,210e600b83835c47eafec743fbdd4bf2f4053c167f919ea363208730bd2e67ce
2016-06-10 23:17:57,PAYMENT SENT,0,0.0013,c4fb8b752e2f7404f6d6a3e69c6a409a965fdcda872e0aa2ff8e400012174b87
2016-06-10 23:06:48,PAYMENT SENT,0,0.0045,c31456726b0dc62960a3bd3a87a67d0961290951c6f90908dc01f221624058af
2016-06-10 22:52:48,PAYMENT SENT,0,0.0047,7d89db8e4e75e93bf44da6169c45e8254c5a91dfb6ebd82af9e66ca63e3771e1
2016-06-10 22:08:20,PAYMENT SENT,0,0.0053,15d2e755ac740dadc0b4ea5d2c11932e9166fae6fa547fbc39da7d740a75e973
2016-06-10 22:06:09,PAYMENT RECEIVED,0.01699746,0,56e881f0380b96681fb86bf3f387f25c542f5c87f7515c82240d54ea850c4b3e
2016-06-10 20:35:37,PAYMENT SENT,0,0.0055,a53302077dfcb107137e4d6a32e096a2447c1e11400623216dbf857056c8771f
2016-06-10 20:31:39,PAYMENT SENT,0,0.001535,1b8601808a1b82f8ef0b3205250ae2725f46780487aa1f1312ec786630c018b5
2016-06-10 20:31:17,PAYMENT SENT,0,0.0045,fa7cdde8363b196ad1631802fee368fdcd782dda56644f3f2f791a7299a55274
2016-06-10 20:11:59,PAYMENT SENT,0,0.001615,2e461e2420a6cc69f46657bef0fede85246ffc675e8ce2b6a425eb2eeb51ae98
2016-06-10 20:11:41,PAYMENT SENT,0,0.00425,c386b5d0371caeb3770305a4e4eb6e751ef23947caabdce1da86569f6b7e1011
2016-06-10 19:59:53,PAYMENT SENT,0,0.0061,286a69af2153545f6a394f827e727b82586c1ec359eb93e3c2cfcac369e48a21
2016-06-10 19:12:31,PAYMENT RECEIVED,0.0107,0,648bece2715a561a68474c5984f151974e0f4a5b86ed0cfac99c46458445e555
2016-06-10 18:58:35,PAYMENT SENT,0,0.0014,ad9348e7630c280c22d13418571b0c8eb8f89318bb9cdf1458873c7f34a02a20
2016-06-10 18:56:55,PAYMENT SENT,0,0.00159933,6b4d5f2a7dab996e4875da6c092caa0329a2d9beda4a964d1a3550bd1fc6dded
2016-06-10 18:56:03,PAYMENT SENT,0,0.0051,f35a46eb988a86be03c03e793758eca4f4c1a2ce48ddd2d14457c619f1e54ae5
2016-06-10 18:52:22,PAYMENT RECEIVED,0.02089933,0,40e98f126e6a6171d7023691f7c5f66a86d93c3b8c7cfd4a581f78c218df1d9e
2016-06-09 22:34:39,PAYMENT SENT,0,0.0016,42d9c1ee1c7ddbb0a55df26743ab2dc349a4e5f4887f47492cd65ab7c1d1df4e
2016-06-09 22:32:53,PAYMENT SENT,0,0.0014,9e133dcdcc11a188ebcd7e13ad97e4e68a3ffcb7aa7f838f4447c06c0be802f5
2016-06-09 22:01:12,PAYMENT SENT,0,0.005,3c3e7f565458927429c38c4ed03d4715bcd9927902eb97e4043e9096fe29c966
2016-06-09 21:55:34,PAYMENT SENT,0,0.00149602,e9f99c00ac131dd92f42f51ebd50e9175149759d7eec9d2ee1c87577e1a0573b
2016-06-09 21:55:05,PAYMENT SENT,0,0.00395,75bbf0a9695f9d4d2b02891b883072536d6404ddf7f9061cb6905a7e4a7bd6d7
2016-06-09 21:49:18,PAYMENT SENT,0,0.0056,f8726a46dcf69f7471ddede22d550c99caba15f2160c6e021dce242301f67c53
2016-06-09 21:48:48,PAYMENT RECEIVED,0.01904602,0,bceab3f3f3ab9201124826e2eebeb49f5f7139e39f0f3acec0fbb58156447d36
2016-06-09 20:29:41,PAYMENT SENT,0,0.00149421,68e20cc87c792a52178544a235ca0996d4ee2851b4df4596de58bd62d9e7dcea
2016-06-09 19:59:38,PAYMENT SENT,0,0.0059,410f09d65966a77e5652707610959d8eae16f76f0cb9e8a09da40a122c6aa363
2016-06-09 19:51:37,PAYMENT SENT,0,0.00425,215eb2401841749c6a37c29eeec4782e767fd095846c74e48fb7a71f5f68b225
2016-06-09 19:37:33,PAYMENT SENT,0,0.0056,8512534471c7f287ee2ff5d518c22f489fe3d007df3bc164b14f101af76643c3
2016-06-09 19:36:45,PAYMENT RECEIVED,0.01724421,0,bce49a1425b8856dbeacbe98de59594b234c589d2229e88c90c4526813822cbf
2016-06-09 19:15:06,PAYMENT SENT,0,0.00505,7064c5963ad07d2b42de6b1786777612dd2225815da903eb54ce8a562a9ac988
2016-06-09 19:07:54,PAYMENT SENT,0,0.0076,41e7c8dd102ba2a83fd5fbb39e3bfc37c48c27f9fed000f10145e64c5ca53579
2016-06-09 18:55:48,PAYMENT RECEIVED,0.0104,0,d7bb84831ecca0230ee22834d645d81c5f3fbb1422658ba1e11a14ba420f0933
2016-06-09 18:47:32,PAYMENT SENT,0,0.00485,9e5cae9f84dd3ccf0f4cca51806841375f7cbb693da35eb194b526b057805a19
2016-06-09 18:47:11,PAYMENT RECEIVED,0.0071,0,e4412d1ac6b95b000f56bf4f4cb963106336f6f2b91b77b50a5485d42cd55ed7
2016-06-09 18:37:57,PAYMENT SENT,0,0.00445,45ef3c973e34eb1c26296c2238fa76932b014fa2410b833c1b936a5f225ebbc7
2016-06-09 18:20:10,PAYMENT SENT,0,0.00415,840e1d888a3476907cb62fe11451830e14b67b3afd075ba2f75c3e10dc9d9f89
2016-06-09 17:57:37,PAYMENT SENT,0,0.0058,297545404172bb9bd37a34c91d6b6621f038303dd4f2c278f6ebcb0fdf0916d8
2016-06-09 17:57:09,PAYMENT SENT,0,0.0018,a31764505cb59a9b98d5078b0b9ab30f5468c60e4c15a960f62f8b48e03743c8
2016-06-09 17:52:10,PAYMENT SENT,0,0.00177476,5dbf1788a571817adae93b1d997822794ce6a79e9445789264199b0a9734db48
2016-06-09 17:48:54,PAYMENT SENT,0,0.0031,9e7dc0b7b253de03ad268093c59168f17c24ab89ec5c592cce7f70b4b930e3d8
2016-06-09 17:45:12,PAYMENT SENT,0,0.0055,15a4787ce148331a438d06f28f25a571639ec85c871a72eaeb0480e81fff0576
2016-06-09 17:43:05,PAYMENT RECEIVED,0.02657476,0,8acc40b7623ae0538d38fc90dd5086b669892d58b1833cc4f2e9561dda56f72b
2016-06-07 22:19:06,PAYMENT SENT,0,0.0012,0c6ad2b3db9bbc4c1e94cbc5d7e43d0e377aa21f3de92b073f1dc96500059a47
2016-06-07 22:19:06,PAYMENT SENT,0,0.0049,61e1d4fe3b92d91a89ec0d4af0612c203a98aa993b1c6d267e192857849f545a
2016-06-07 22:13:25,PAYMENT SENT,0,0.00163016,2e520d67deca070ae224b6d1aecb64dd998a4cc890de5956661d4c819f71dd3a
2016-06-07 22:13:25,PAYMENT SENT,0,0.0042,6cf087a71ef90ec0c797dd632bf4e2e3dc6299249e7f93b5166f34166a52bdf9
2016-06-07 22:07:33,PAYMENT SENT,0,0.0053,0c3da3548fde8d9b9fa60fe9476c9227541f8a95ad845a493fbe8eefee62d665
2016-06-07 22:03:26,PAYMENT RECEIVED,0.01723016,0,973cbc442979fdbfac13ed3c75b73ff5f36dd90a789593d12973897af872e5d5
2016-06-07 12:16:41,PAYMENT SENT,0,0.0024,9d00fffedbc306b132e52083a8049d92264860891345c882d5b650e4677e4914
2016-06-07 12:15:17,PAYMENT SENT,0,0.00164133,81fd45ff7ff422b2e7c7b5c90f6b2af6b389727596cee636c612ed34bbfbf71a
2016-06-07 12:06:23,PAYMENT SENT,0,0.0061,a547fb91f085b12a249cefe7fa2eae3b1aabb985370db05194cf9c5d73cbe9b0
2016-06-07 11:48:16,PAYMENT RECEIVED,0.00803338,0,8e805f8f0ee55f184e26935bd989c3237e281dee8adbb3ebda5e06d29d3b4cd7
2016-06-07 11:47:56,PAYMENT SENT,0,0.0075,0a15d9e3bd2305c2300a45ea4125a8068f74d6c65f2a6f148f926670775ae778
2016-06-07 11:22:36,PAYMENT SENT,0,0.0016,dd1a2ec19c87f28af29d22d7d6d8555c7677d32f6f3e99175e5c73b4862b4473
2016-06-07 10:58:51,PAYMENT SENT,0,0.0057,1e15532012ca3670297fad41f1a10c5ca87a649d750c5dee8e5496010e2f65ae
2016-06-07 10:51:13,PAYMENT RECEIVED,0.01690795,0,d77251a6cf98bfea43fab731cc4bbec4f18cb7eb8d407ac26a8e2b370dcc8716
2016-06-07 10:05:31,PAYMENT SENT,0,0.0013,7417f4a1fe851b04dc4a168135e732511a8deccdd6d21c811f9743bb39ee26f2
2016-06-07 09:58:43,PAYMENT SENT,0,0.0047,53896d2e84aede9537224318faa1d4d84b763c0dfe0247e617a25ccb108ba73d
2016-06-07 09:38:30,PAYMENT SENT,0,0.0015,b06571cfc57400b8e5740a1701ef96a3fea3461b61da4e916409c7828d4b5734
2016-06-07 09:37:25,PAYMENT SENT,0,0.0015184,1614385ae92a9f3f165874d0e643b340dd4e1c48f339778a044c7e37f949c179
2016-06-07 09:37:02,PAYMENT SENT,0,0.0045,12ac67b9435c98957e4ae4b178251512cfed167712c77032a9e6fa9d90bd063d
2016-06-07 09:31:59,PAYMENT SENT,0,0.0053,93b940befd5d66066ccfb08ea6ca12e524e6c4c1d81909251c8ea1cf34bb3502
2016-06-07 09:28:02,PAYMENT RECEIVED,0.0188184,0,f0de035c2d2cd7854133c66b312d1e605cd98caf55c492887150675bd62a14cd
2016-06-06 20:44:37,PAYMENT SENT,0,0.0012,834403444dc23218f609f571ded1e1cb5c61023b45d83548f4efd8a2911aeedc
2016-06-06 20:29:34,PAYMENT SENT,0,0.0028,0b63bd144aaa3a42352ba8e7da16f6585b4c29cfd3cffc2e98f533cf6c3618de
2016-06-03 19:01:00,PAYMENT SENT,0,0.002,c0df4821846c857943b022b32f317c4f14d010018a9105d79b95584abbd66d0b
2016-06-03 18:38:49,PAYMENT SENT,0,0.0014,f83e1e1309785211e08afbfff4d9dd79a5f8e0768e8e7a12045cd7f49bbd7f2a
2016-06-03 18:38:29,PAYMENT SENT,0,0.0056,dc388694f23acb4903c091ced8c04353c8d194e407c900bcd7570cc19147dd70
2016-06-03 18:34:30,PAYMENT SENT,0,0.0069,977c9d5792d1529dae0c4a836400aed4e3a499619550a8ef238fe4620c370b1a
2016-06-03 17:59:36,PAYMENT SENT,0,0.0061,7e742e9c1119c3bc961623a2a34307a73201b467c3f87a7481efeccb877537ac
2016-06-03 17:58:43,PAYMENT RECEIVED,0.0107,0,cde1952c1e1e2c40842cacd9d21e06e5f6dee2cacf3f455f29ec8afac0fd95f5
2016-06-03 17:46:54,PAYMENT SENT,0,0.00177967,eb6704ad458c8918b06915a19548c26c2ffe40fd0724cc45ba6fa83c9d0164bc
2016-06-03 17:46:23,PAYMENT RECEIVED,0.01707967,0,ce9d2596fe2c29aa2642db4e3f5e91e0c824e25f846520a738efa48601617186
2016-06-02 14:57:55,PAYMENT SENT,0,0.00179476,3aab65d963c97262c0eef78b37e5bbaf6b4b2054636c6d2dc6d89f77864ac43d
2016-06-02 14:49:03,PAYMENT SENT,0,0.0072,834cac7231695f93ba5a4fbbad878d4ec5a3e650949c69d0e877a03e20392da2
2016-06-02 14:30:33,PAYMENT SENT,0,0.0061,94652f312272e1dc01bac30528c5e89532a87c12ce5f8ccf6274f752a247b3fe
2016-06-02 14:07:14,PAYMENT SENT,0,0.0051,d501486aa50c854dbba69bbe0d5875cc3cd773aecfb34bb60add99a46b91cee0
2016-06-02 14:04:05,PAYMENT RECEIVED,0.02003244,0,2d72eb5383a13b486ff70e5db4bc786adc8acecc864d228ba1cfd240eea5f63d
2016-05-31 16:37:38,PAYMENT SENT,0,0.0041,645e695b4e09d280a7a8a91c3d4b6479813e664c7700cfdb5a413185f45da752
2016-05-31 16:19:20,PAYMENT SENT,0,0.0073,52d1b789ff0f4df701fe9d362edfa7641be8553d3c8bd929160b9e6c7c4502a9
2016-05-31 16:10:57,PAYMENT SENT,0,0.0086,4c576c7a8b9668bde57f057f6c46bf64885c8a7328a57f5a771c16a9e89442d5
2016-05-31 15:55:51,PAYMENT RECEIVED,0.02016232,0,0e5a9b31320b240d8e984386ff5df1f37f09b69ba2aee154a80892b4a5c2ccf8
2016-05-31 15:47:01,PAYMENT SENT,0,0.0018284,ba9a8763d471d7bb2b3c9bf27f0a6869ca1a5f364f0dd011ba3993dfb1e3ea4f
2016-05-31 15:47:01,PAYMENT SENT,0,0.00153648,f29a66a5a3b6c137dc2f544db5ce9c6c81ca6ba780e6c2ee9430b23b49f5851e
2016-05-31 15:47:01,PAYMENT SENT,0,0.0077,44b8bb7adf5db37c02909abfa0a9d3152f00eacc769c4f6faecae92f95b8829a
2016-05-31 14:48:10,PAYMENT SENT,0,0.0067,eb00126e2fec244f9794fa216b97392955201625a79dad2b138e28ed8c8cb2dc
2016-05-31 14:48:10,PAYMENT RECEIVED,0.01776488,0,b1efe181a7290af3725dcdbe90f01d28cb26cc7c711b25586cdb64a4983ddf39
2016-05-31 13:57:41,PAYMENT SENT,0,0.0015,510bdbee9f3e4deab3edf3c905d1344d9016a866f76240140e09b0a96edb3b80
2016-05-31 13:52:21,PAYMENT SENT,0,0.00167322,c46d62ee6949a964b86fbec67df69b380572995639ee5205762c95449ce02f00
2016-05-31 13:32:49,PAYMENT SENT,0,0.0051,6d528f82c905844c879e090ca5402652dd94a43df4148eecb040c87f70335a46
2016-05-31 13:19:56,PAYMENT SENT,0,0.0063,92af37ea6ddd071b38f8c48692041f7df3eb71d51aebcc5b83729ece563a3288
2016-05-31 13:00:31,PAYMENT SENT,0,0.0071,98f056942f9777866e2caa0791b948c14d8f595a05d5fadac4786283895a8162
2016-05-31 12:57:51,PAYMENT RECEIVED,0.02167322,0,5608fccd5f57b3c307417cb1d5faffe0fc24232e4c993b734a6be2b5e42088eb
2016-05-29 19:55:28,PAYMENT SENT,0,0.00131958,c154cef633b9274b07a774c6fd147b2888799c0117c22e3d261d3bc7aa078e79
2016-05-29 19:48:14,PAYMENT SENT,0,0.0069,7aaad9e247f0c610cd4629e76c7e505f49929da1c4684bcd4e606b1207f42b14
2016-05-29 18:27:21,PAYMENT SENT,0,0.0053,0c8fe01d096223c7424bb99f5a17c090a2f2894569ee40f604e517d60218cf3b
2016-05-29 18:13:09,PAYMENT SENT,0,0.0065,0cbbcefc39084f58415cd966fb3a5254ed89ec1593b6d7e52ceab25b5fab3a2c
2016-05-29 17:24:31,PAYMENT RECEIVED,0.01201958,0,2f0576ae8dfd7488a9469bdacd1e4ac550f18b61c2c2d29dbf2bf5eb06520b0d
2016-05-29 16:59:23,PAYMENT SENT,0,0.002,7be6a6461ef0cd6f05b0375cf5b9d5cd38f738390068a61dba0ff43cedc1882a
2016-05-29 16:53:56,PAYMENT SENT,0,0.00185905,2c7da719b5f8fbae56a0836f918a57f78f8995345915582c8a1105d3578bde6b
2016-05-29 15:29:37,PAYMENT SENT,0,0.0065,1c3667e878ac71389e09721f2f1d5498c72ced7d0256fff5eac5c81511d00020
2016-05-29 15:25:23,PAYMENT RECEIVED,0.01835905,0,2cd6f6073e2e7fb501b7f9c4aa30690eb53ccf1645756d09f9832a8b715c7f01
2016-05-28 16:19:26,PAYMENT SENT,0,0.002,10ed91c10b1ba480fb9427051db051f5e31c63927ec2854da3343c419881b2a2
2016-05-28 16:15:53,PAYMENT SENT,0,0.002,fdfe2168fd890019ed91cff55eb980bf126be75379f54f7b7b2247747fd8f5c0
2016-05-28 16:11:34,PAYMENT SENT,0,0.002,ab4f462875cd2983ed04bb33122d6af0f8757ed0d16df0a1b4d465be4d91276f
2016-05-28 16:05:54,PAYMENT SENT,0,0.0019,d31fd7983c5423119688eb5b1a490c5564bfd5fbb924c654f4779ae9a5ed4a09
2016-05-28 15:27:30,PAYMENT SENT,0,0.0061,711730bc455d87b03e7b5c9a1fa5d1b8677a3012a79fa46d31312484aa845855
2016-05-28 15:12:13,PAYMENT SENT,0,0.00151224,15652f6725bd52381d6bfd5c91355f81c8992aafb40138e441527510f263809d
2016-05-28 14:34:30,PAYMENT SENT,0,0.0061,d1523a9c611c4dc29976f4d009334bcdb34b9ff2fbac1f15ecd091e8d0e2f1a5
2016-05-28 14:33:43,PAYMENT RECEIVED,0.02161224,0,d9990f6c252d97d7540f57801dba83f0ad15bc5f9b67937ab6d67be79a5b4461
2016-05-26 00:28:01,PAYMENT SENT,0,0.00185,12b0788f4ec9bdcacef95732111cdca568b5faa8ce09128b2c01e8854e7df559
2016-05-25 22:59:31,PAYMENT SENT,0,0.0081,0e2d42bb8af424038118568252c90dc825d28f1a45e7e28bfb07a5e98e09f55d
2016-05-25 22:50:36,PAYMENT RECEIVED,0.0054,0,e2177ded81e4bfb9a092574143f4950d8db4715ae4c05f2882d8f04bd19f5872
2016-05-25 22:04:18,PAYMENT SENT,0,0.0064,405e9698e18f38752b21e699e73433406f0e0c0aeb72a4727c2a7117e945a98e
2016-05-25 21:51:05,PAYMENT SENT,0,0.00385,0f3fbd427d71e645edef8fb876eb1f72c043fece4e21461b35c8886bed249fc6
2016-05-25 21:46:46,PAYMENT RECEIVED,0.0058,0,bfff333344b50d193f7db91086c098c0f844cadc10d2d41cc68099113b09c312
2016-05-25 21:10:43,PAYMENT SENT,0,0.00156017,2a2e3e7e2e68f6fd8ea6f93be45e269b1d8859f85fa9f44e5d2b9dc4e224de2e
2016-05-25 20:56:06,PAYMENT SENT,0,0.0049,7083a5db840c0d403e3d6d0f9c4146d274bb47414f05c42831595be969652d45
2016-05-25 20:50:48,PAYMENT SENT,0,0.0061,aa2934129c272a62de8b10464808a934d4eea8bace043dac0d9f987c6452085e
2016-05-25 20:48:05,PAYMENT RECEIVED,0.02156017,0,03ccdb64189d199c856f6650e3b164705a4ec03e4b6184756284d9aa9d18c8e0
2016-05-13 12:45:57,PAYMENT SENT,0,0.00213255,0795817448f48beb554efc2203efbee31209202add2d77acf7fc3f60df810063
2016-05-13 12:18:56,PAYMENT SENT,0,0.0063,c16806d1a56117af153a605ba672ab4e8974b9271075185e1074cf66587bbf67
2016-05-13 11:54:59,PAYMENT SENT,0,0.0057,5541f639af665fad27170e483dd0acd98942ab7278d82b096f1e2a176a7cdc5d
2016-05-13 11:34:44,PAYMENT SENT,0,0.0076,004c8bc963136b459f032f4d1125a96d772009e512b36ab194dc60d1429c24fe
2016-05-13 11:34:44,PAYMENT RECEIVED,0.02173255,0,7a6c449b129c45f8aa2bf5a6715ba7e4a4f8e50515d4377a4d35ebbb0bea37dd
2016-05-11 20:23:28,PAYMENT SENT,0,0.0044,fed213e0080ebfb0c7f61fa52267693c28ba29b00b89e95e4b73a942fcaf8709
2016-05-11 20:21:24,PAYMENT SENT,0,0.0047,1e52464d2d2e3eeeb69031f91b1c6c6fac8de113454b941722e6e2cc0cf03414
2016-05-11 20:04:30,PAYMENT RECEIVED,0.0091,0,09b4c02f6df9106d7a068c80c14c8140defad72bfa95153cab8113fe9be91e7e
2016-05-11 20:00:06,PAYMENT SENT,0,0.0045,350c04974530e7b9328e0c9b43dd1ad5e58ec566dd7bad39edba4e9a2af018b8
2016-05-11 19:43:14,PAYMENT SENT,0,0.0015,b62e8f0ba8575ab3666423ba678552c7155e78d35518ff245a997d73ed38bb7d
2016-05-11 19:39:40,PAYMENT SENT,0,0.0015489,7a7e289328a8723147a602eb617b88880599bce5ffd8f61bbbe4a06cfa6284c9
2016-05-11 19:11:50,PAYMENT SENT,0,0.0055,a98fbdfe69e5f8bd50b1910958d1f2caede61b385e4baf73fdabe09f5e3ec5a2
2016-05-11 18:40:49,PAYMENT SENT,0,0.0061,e6cda7934102abf0e228243b0688689473f1693bb6a71817f86571956b1e2c35
2016-05-11 18:39:17,PAYMENT SENT,0,0.0051,f0ca2a09591faef84d0cf37c03951f4276e961a5a39db5b4f500dfa3135e285e
2016-05-11 18:36:03,PAYMENT RECEIVED,0.0242489,0,2e992bf6578f99315edc283452120fefdb59124b91a5268b35ff14f3e3773b43
2016-05-09 20:30:32,PAYMENT SENT,0,0.0033,548ef596e5666a5193371c288f1c1f557ca6c855c54bab5c3a1a32826f71a22c
2016-05-09 20:09:10,PAYMENT SENT,0,0.0012,b197d8dcd7a5f231a21709337ac34a9cc387770f6923a2cece19f0f34ea68b40
2016-05-09 19:52:32,PAYMENT SENT,0,0.0015,1c3863f67f9b7efb7ea0221455903628ebaebb24da6dddc2881cf8628aab72bd
2016-05-09 19:24:04,PAYMENT SENT,0,0.0015,6b753a3a7f4470bf5bf7475b8c7b30104ddba763ba9393a8f6fc6635e51b863b
2016-05-09 19:23:38,PAYMENT SENT,0,0.0049,4691441bc5cc44cade5880fd7cfcd58721852e5752f0e94d9bc2c1b86da65ee1
2016-05-09 19:01:00,PAYMENT SENT,0,0.0071,27d3362d03770856a53d954329fccf01e4516a60b0a02dfc3ab1d7d0d5de9091
2016-05-09 18:52:31,PAYMENT SENT,0,0.00178586,b48e44240c0b3a661c6c4a6f8323ea0b95e39bc41ce05333c690c3d3fcf0c097
2016-05-09 18:51:23,PAYMENT RECEIVED,0.02128586,0,28ae91bf038b0c924171173242948067657d0ece9dcb95f6e06dba5042cdb1df
2016-05-06 21:33:13,PAYMENT SENT,0,0.00143291,0d6d77f31666413201271b0d1e77dc28c920cb78a7ece6ece67554b70ee695d9
2016-05-06 21:27:29,PAYMENT SENT,0,0.0049,540cef57b6eb7ffa06c6f5b9bc32678bb63a657224102ce551d3dd05a0c6045c
2016-05-06 21:15:35,PAYMENT SENT,0,0.0057,c46ef42016505af29b5927bdb40fbaadd886dd31f5b7e30fde5385497e03541a
2016-05-06 21:05:40,PAYMENT SENT,0,0.00595,0baff6590f20f72a7bccbabae159a6b7dd7b07d5eae097add9c02572d5895307
2016-05-06 20:45:27,PAYMENT SENT,0,0.0059,5520617542f26d3bfcda5e76f56421a033efa7d066f11cae1de504a9b50208e5
2016-05-06 20:37:42,PAYMENT RECEIVED,0.02388291,0,1f0b93eced75d7dd86a5c330d3bdc1ea8845eb3cdd39d8069918dafa83c39973
2016-05-06 18:27:08,PAYMENT SENT,0,0.00108508,0e587cc314fb19a787e0c5462050f08229180b46537e2ec36f5d3d0823202e4a
2016-05-06 17:55:35,PAYMENT SENT,0,0.0045,5efe7ab68df7f3ef0aba3cea93ab1d8b568223eb2230291cb3d9a48601421be1
2016-05-06 17:41:18,PAYMENT SENT,0,0.0049,075eb844ea96d799b9bb6e7df44cfa57d3e030c9e774ccd4e5253791457ada98
2016-05-06 17:34:41,PAYMENT SENT,0,0.0055,0e08f13c7564a16145866a6bc49f94aa3c170f36eb94f111d6d29028b1d0c3ae
2016-05-06 17:30:09,PAYMENT SENT,0,0.0058,351de32abf857bce9a29fae61873a054419356a9567e1ef32bff06be8fbabf73
2016-05-06 17:29:23,PAYMENT RECEIVED,0.02178508,0,cdc1f9c20bd51263400d66605a29e9f6bdd525997dddbdb2aead12c19584bbfa
2016-05-05 23:43:59,PAYMENT SENT,0,0.00033761,61008441cd9a635c25e5aec97cbd9e79b133f6fe5a6673dbecc76889ce6aa90e
2016-05-05 22:40:33,PAYMENT SENT,0,0.0044,10c6372d737a9d4bde091526f01ed4a6d639ee3bb5b44bd16e8f3e90bf6c2525
2016-05-05 22:07:26,PAYMENT SENT,0,0.0053,957db70bb7b19a5fedbe9a3ca2caea8f5570237d7a5657195bdb08f66d441303
2016-05-05 21:54:34,PAYMENT SENT,0,0.0056,15d5fc7ec44145be3a93bf32f746b97019ae696ec1c0c4c9e76c0832b6a38f7a
2016-05-05 20:50:21,PAYMENT SENT,0,0.0064,39f6f00ae786e4443008a5cbfbb7eeed9e39dc90ffe97b21cecc30a414349f2e
2016-05-05 20:50:21,PAYMENT RECEIVED,0.02203761,0,a2f6c482280141e332ef8ed2581bebc3ed442103142130fb55790676d146e0b3
2016-05-05 19:09:27,PAYMENT SENT,0,0.00464629,51ddcfa8c312134916460d83c2917138a41123575c9d08001c50167aa8c0a0ed
2016-05-05 18:55:08,PAYMENT SENT,0,0.0057,912f46efadc5f550db413e2099190005307c7ea067bb975ea643cdfbefa9ba1d
2016-05-05 18:47:05,PAYMENT SENT,0,0.0056,38769b8550c0b3301d8b7c839281c99d0af9dd2680954bdcf6836c660bb6e352
2016-05-05 18:47:05,PAYMENT SENT,0,0.0061,43da59f51dd59717df8e8ad649e0ce636becd927223006437843ee30d8e61ee3
2016-05-05 18:44:11,PAYMENT RECEIVED,0.02204629,0,425a2a7bc63eb9c4194ffa65401e51a5839c6e1a2777b0c8370bbf20514cfa0f
2016-05-04 17:45:05,PAYMENT SENT,0,0.0028,14a2675e360e921aaba02840d945760dcaa555fdadcfdfcbc095a55f8030630b
2016-05-04 17:29:59,PAYMENT SENT,0,0.0065,eb29bdfd4ce82e7586ce18dfe3f1e025ea3966de760820707d5d6e604eff15bc
2016-05-04 17:19:20,PAYMENT SENT,0,0.0057,8b74128777fa5961b13562df5f1b3bb2ee836ff161fdb13377b65167bb18e618
2016-05-04 16:44:21,PAYMENT RECEIVED,0.02283387,0,1f755b470077e84fa10a934fbed18968e4c8c62b71c844c913b0a3ffb337bedb
2016-05-04 16:42:44,PAYMENT SENT,0,0.00153387,13d2c88575459c2dee171f4aefdc30ad80182f36c2d7a091394f6294b8d94f38
2016-05-04 16:42:44,PAYMENT SENT,0,0.0063,753db53f5e18b91d1578bb915ac36989b71e7aa75cff83ff400428b79d784cb3
2016-05-04 10:36:20,PAYMENT SENT,0,0.0053,85793dc631a4eed3fc39924113508b009babf86d5c683a5a485605e52c5f75ac
2016-05-04 10:22:09,PAYMENT SENT,0,0.0014,374901f6340250663575670df96236ef65517cb872a1d66b4be76e859480ec0a
2016-05-04 10:20:38,PAYMENT SENT,0,0.0063,3cd44de094eefb2fe3fd9c8913ba7def4908f8ef356c5728950a03f11396804f
2016-05-04 10:01:26,PAYMENT SENT,0,0.0016,852200540728cab04f41b8f0c576fe3bbf404b7f1571e4a108944d3fa04c23f5
2016-05-04 09:58:54,PAYMENT SENT,0,0.0016031,072a69289db6f45f803eca87b56f0fd64f5d1b1dbc5d47a07f1c0171979f7cc6
2016-05-04 09:57:03,PAYMENT SENT,0,0.0061,e210fb41b53dc902385b19791eb483d159cb4adf03877788aa780e1427d0493f
2016-05-04 09:56:42,PAYMENT RECEIVED,0.0223031,0,0d7ba0ced2963b9acaddb35651462fa0b9405e717439de998737573bc7d623ce
2016-05-03 18:02:55,PAYMENT SENT,0,0.0011,e5ee4ad5dcb8f02e445ed39979df1a989e6c123ebe8557cc0e0a74ebf28c5a5b
